id,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Card_image,Full_image
565,"Batman: Arkham Origins",PS3,2013,Action-Adventure,"Warner Bros. Interactive Entertainment  ","Warner Bros. Interactive Entertainment  ",0,0,1.08,0.88,0.04,0.4,2.4,https://www.vgchartz.com/games/boxart/full_3120044AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/995565071969ccc.jpg
566,"Mario & Sonic at the London 2012 Olympic Games",Wii,2011,Sports,"Sega  ","Sega  ",6.8,0,1.12,1.9,0.27,0.43,3.72,https://www.vgchartz.com/games/boxart/full_mario-amp-sonic-at-the-london-2012-olympic-games_626AmericaFront.jpg,https://www.vgchartz.com/games/banners/mario-ampamp-sonic-at-the-london-2012-olympic-games_banner55.jpg
567,ARMS,NS,2017,Fighting,"Nintendo  ","Nintendo EPD  ",7.9,0,0.9,0.48,0.47,0.14,1.99,https://www.vgchartz.com/games/boxart/full_84620AmericaFrontccc.png,https://www.vgchartz.com/games/banners/6398899153117ccc.png
568,"WCW/nWo Revenge",N64,1998,Fighting,"THQ  ","Aki Corp.  ",0,0,1.94,0.39,0.03,0.02,2.38,https://www.vgchartz.com/games/boxart/full_8313928AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/wcwnwo-revenge_banner24.jpg
569,"Ratchet & Clank (2016)",PS4,2016,Platform,"Sony Interactive Entertainment  ","Insomniac Games  ",0,0,0.97,0.97,0.06,0.39,2.38,https://www.vgchartz.com/games/boxart/full_9428003AmericaFrontccc.png,https://www.vgchartz.com/games/banners/967657583085ccc.jpg
570,"The Incredibles",PS2,2004,Action,"THQ  ","Heavy Iron Studios  ",5.9,0,0.96,1.08,0.04,0.3,2.37,https://www.vgchartz.com/games/boxart/2974497ccc.jpg,https://www.vgchartz.com/games/banners/the-incredibles_banner44.jpg
571,"Tony Hawk's Underground 2",PS2,2004,Sports,"Activision  ","Neversoft Entertainment  ",0,0,1.25,0.86,0.01,0.26,2.37,https://www.vgchartz.com/games/boxart/6282462ccc.jpg,https://www.vgchartz.com/games/banners/tony-hawks-underground-2_banner62.jpg
572,"Yokai Watch Blasters: Red Cat Corps / White Dog Squad",3DS,2018,Role-Playing,"Nintendo  ","Level 5  ",0,0,0.07,0.05,2.3,0.01,2.44,https://www.vgchartz.com/games/boxart/full_9614181AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/467208385786ccc.jpg
573,"Uncharted: The Lost Legacy",PS4,2017,Action,"Sony Interactive Entertainment  ","Naughty Dog  ",0,0,0.58,1.38,0.04,0.36,2.37,https://www.vgchartz.com/games/boxart/full_727021AmericaFrontccc.png,https://www.vgchartz.com/games/banners/6685145147591ccc.png
574,"Kirby's Dream Land 2",GB,1995,Platform,"Nintendo  ","HAL Laboratory  ",0,0,0.69,0.14,1.48,0.05,2.36,https://www.vgchartz.com/games/boxart/full_kirbys-dream-land-2_636AmericaFront.jpg,https://www.vgchartz.com/games/banners/kirbys-dream-land-2_banner92.jpg
575,"Pokémon Mystery Dungeon: Red Rescue Team",GBA,2006,Role-Playing,"Nintendo  ","ChunSoft  ",0,0,0.71,0.52,0.74,0.08,2.06,https://www.vgchartz.com/games/boxart/8509143ccc.jpg,https://www.vgchartz.com/games/banners/46504874027ccc.png
576,"Donkey Kong Land 2",GB,1996,Platform,"Nintendo  ","Rare Ltd.  ",0,0,1.39,0.48,0.4,0.08,2.35,https://www.vgchartz.com/games/boxart/full_1526512AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/donkey-kong-land-2_banner62.jpg
577,"Pokémon Ranger: Shadows of Almia",DS,2008,Role-Playing,"Nintendo  ","HAL Laboratory  ",6.7,0,0.94,0.54,0.62,0.18,2.28,https://www.vgchartz.com/games/boxart/full_3527400AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/pokemon-ranger-shadows-of-almia_banner3.jpg
578,"The Legend of Zelda: The Wind Waker",WiiU,2013,Action-Adventure,"Nintendo  ","Nintendo EAD  ",9.3,0,1.04,0.73,0.15,0.17,2.08,https://www.vgchartz.com/games/boxart/full_5986308AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/973952271407ccc.jpg
579,"WarioWare: Smooth Moves",Wii,2007,Puzzle,"Nintendo  ","Intelligent Systems  ",8.2,0,0.86,1.05,0.73,0.26,2.89,https://www.vgchartz.com/games/boxart/full_7825184AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/warioware-smooth-moves_banner91.jpg
580,"WWE SmackDown vs Raw 2008",PS2,2007,Fighting,"THQ  ","Yuke's Media Creations  ",0,0,0.92,0,0.01,1.41,2.34,https://www.vgchartz.com/games/boxart/full_9902854AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/wwe-smackdown-vs-raw-2008_banner90.jpg
581,"Dragon Age: Inquisition",PS4,2014,Role-Playing,"Electronic Arts  ","BioWare Edmonton  ",0,0,1.07,0.8,0.08,0.38,2.34,https://www.vgchartz.com/games/boxart/full_5737361AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/811291081792ccc.png
582,"Kinect Sports: Season Two",X360,2011,Sports,"Microsoft Studios  ","Rare Ltd.  ",6.6,0,1.38,0.72,0.02,0.21,2.33,https://www.vgchartz.com/games/boxart/full_kinect-sports-season-two_392AmericaFront.jpg,https://www.vgchartz.com/games/banners/kinect-sports-season-two_banner22.jpg
583,"Art Academy",DS,2010,Misc,"Nintendo  ","Headstrong Games  ",6.8,0,0.26,1.66,0.33,0.27,2.52,https://www.vgchartz.com/games/boxart/full_art-academy_9AmericaFront.jpg,https://www.vgchartz.com/games/banners/art-academy_banner98.jpg
584,"Mario Tennis",N64,2000,Sports,"Nintendo  ","Camelot Software Planning  ",8.8,0,0.78,0.4,1.06,0.07,2.32,https://www.vgchartz.com/games/boxart/4102422ccc.jpg,https://www.vgchartz.com/games/banners/6002063719ccc.png
585,"Grand Theft Auto",PS,1998,Action,"Take-Two Interactive  ","DMA Design  ",6,0,0.79,1.35,0.04,0.14,2.32,https://www.vgchartz.com/games/boxart/6725603ccc.jpg,https://www.vgchartz.com/games/banners/9760596889ccc.png
586,"James Bond 007: Everything or Nothing",PS2,2004,Shooter,"Electronic Arts  ","EA Redwood Shores  ",0,0,0.85,1.06,0.09,0.32,2.31,https://www.vgchartz.com/games/boxart/7857371ccc.jpg,https://www.vgchartz.com/games/banners/james-bond-007-everything-or-nothing_banner62.jpg
587,"Fire Emblem: Awakening",3DS,2013,Role-Playing,"Nintendo  ","Intelligent Systems  ",9,0,0.9,0.5,0.56,0.14,2.1,https://www.vgchartz.com/games/boxart/full_115466AmericaFrontccc.png,https://www.vgchartz.com/games/banners/872655170704ccc.png
588,"Mario Paint",SNES,1992,Misc,"Nintendo  ","Intelligent Systems  ",0,0,1.43,0.54,0.71,0.07,2.75,https://www.vgchartz.com/games/boxart/full_2886915AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-paint_banner25.jpg
589,"The Sims 3",X360,2010,Simulation,"Electronic Arts  ","The Sims Studio  ",8,0,1.28,0.82,0,0.2,2.31,https://www.vgchartz.com/games/boxart/full_the-sims-3_5AmericaFront.jpg,https://www.vgchartz.com/games/banners/the-sims-3_banner39.jpg
590,"Cool Boarders 3",PS,1998,Sports,"989 Studios  ","Idol Minds Digital Entertainment  ",0,0,1.65,0.46,0.1,0.1,2.31,https://www.vgchartz.com/games/boxart/7714084ccc.jpg,https://www.vgchartz.com/games/banners/4625587401ccc.png
591,"Final Fantasy III",DS,2006,Role-Playing,"Square Enix  ","Matrix Software  ",7.4,0,0.89,0.04,1.07,0.09,2.08,https://www.vgchartz.com/games/boxart/5113389ccc.jpg,https://www.vgchartz.com/games/banners/final-fantasy-iii_banner27.jpg
592,"Resident Evil 4",PS2,2005,Action,"Capcom  ","Capcom Production Studio 4  ",9.6,9.3,2.08,0.83,0.46,0.25,3.62,https://www.vgchartz.com/games/boxart/full_9190363AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/resident-evil-4_banner24.jpg
593,"Dead Island",PS3,2011,Action,"Deep Silver  ","Techland  ",6.7,0,1.08,0.74,0.15,0.32,2.29,https://www.vgchartz.com/games/boxart/full_dead-island_140AmericaFront.jpg,https://www.vgchartz.com/games/banners/dead-island_banner16.jpg
594,"Pro Evolution Soccer 2010",PS3,2009,Sports,"Konami  ","Konami  ",7,0,0.3,1.27,0.46,0.26,2.28,https://www.vgchartz.com/games/boxart/full_4520839AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/pro-evolution-soccer-2010_banner71.jpg
595,"Mario Bros.",NES,1986,Platform,"Nintendo  ","Nintendo R&D1  ",0,0,0.51,0.12,1.63,0.02,2.28,https://www.vgchartz.com/games/boxart/1759563ccc.jpg,https://www.vgchartz.com/games/banners/91119436330ccc.png
596,"FIFA Soccer 09",PS2,2008,Sports,"Electronic Arts  ","EA Canada  ",0,0,0.38,0.07,0.01,1.82,2.28,https://www.vgchartz.com/games/boxart/2943107ccc.jpg,https://www.vgchartz.com/games/banners/fifa-soccer-09_banner60.jpg
597,"Animal Crossing",GC,2002,Simulation,"Nintendo  ","Nintendo EAD  ",8.3,0,1.92,0.16,0.99,0.09,3.15,https://www.vgchartz.com/games/boxart/6370092ccc.jpg,https://www.vgchartz.com/games/banners/animal-crossing_banner31.jpg
598,"Kirby Squeak Squad",DS,2006,Platform,"Nintendo  ","HAL Laboratory, Flagship  ",7.3,0,0.78,0.03,1.05,0.08,1.94,https://www.vgchartz.com/games/boxart/8940749ccc.gif,https://www.vgchartz.com/games/banners/kirby-squeak-squad_banner0.jpg
599,"Borderlands 2",PS3,2012,Shooter,"2K Games  ","Gearbox Software  ",0,0,1.06,0.75,0.1,0.36,2.27,https://www.vgchartz.com/games/boxart/full_477105AmericaFrontccc.jpeg,https://www.vgchartz.com/games/banners/borderlands-2_banner54.jpg
600,"No Man's Sky",PS4,2016,Action-Adventure,"Hello Games  ","Hello Games  ",6.8,0,0.89,0.97,0.04,0.37,2.26,https://www.vgchartz.com/games/boxart/full_8736251AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/799840884663ccc.jpeg
601,"Mario Party 10",WiiU,2015,Misc,"Nintendo  ","Nd Cube Co., Ltd.  ",6.3,0,0.82,0.75,0.29,0.14,2,https://www.vgchartz.com/games/boxart/full_2881504PALFrontccc.jpg,https://www.vgchartz.com/games/banners/445183782966ccc.png
602,"Cool Boarders 2",PS,1997,Sports,"Sony Computer Entertainment  ","UEP Systems  ",0,0,1.52,0.46,0.2,0.08,2.25,https://www.vgchartz.com/games/boxart/7153932ccc.jpg,https://www.vgchartz.com/games/banners/cool-boarders-2_banner97.jpg
603,"Dynasty Warriors 4",PS2,2003,Action,"KOEI  ","Omega Force  ",0,0,0.63,0.21,1.13,0.13,2.11,https://www.vgchartz.com/games/boxart/2421594ccc.jpg,https://www.vgchartz.com/games/banners/dynasty-warriors-4_banner48.png
604,"Guitar Hero III: Legends of Rock",PS3,2007,Misc,"RedOctane  ","Neversoft  ",8.2,8,1.4,0.53,0.02,0.3,2.25,https://www.vgchartz.com/games/boxart/full_7921457AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/guitar-hero-iii-legends-of-rock_banner66.jpg
605,"Sonic Advance",GBA,2002,Platform,"Sega  ","Dimps Corporation / Sonic Team  ",0,0,1.19,0.71,0.22,0.13,2.24,https://www.vgchartz.com/games/boxart/3370280ccc.jpg,https://www.vgchartz.com/games/banners/sonic-advance_banner68.jpg
606,"Super Mario All-Stars: Limited Edition",Wii,2010,Platform,"Nintendo  ","Nintendo EAD  ",7.2,0,1.04,0.52,0.92,0.14,2.62,https://www.vgchartz.com/games/boxart/full_super-mario-all-stars-limited-edition_6AmericaFront.jpg,https://www.vgchartz.com/games/banners/super-mario-collection-special-pack_banner49.jpg
607,"Air Combat",PS,1995,Simulation,"Namco  ","Namco  ",7,0,0.92,0.33,0.52,0.05,1.83,https://www.vgchartz.com/games/boxart/full_7626494AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/air-combat_banner57.png
608,"Teenage Mutant Ninja Turtles II: The Arcade Game",NES,1990,Action,"Ultra Games  ","Konami  ",0,0,1.74,0.25,0.21,0.03,2.23,https://www.vgchartz.com/games/boxart/3334844ccc.jpg,https://www.vgchartz.com/games/banners/teenage-mutant-ninja-turtles-ii-the-arcade-game_banner16.jpg
609,"Battlefield V",PS4,2018,Shooter,"Electronic Arts  ","EA DICE  ",0,0,0.8,0.93,0.16,0.34,2.22,https://www.vgchartz.com/games/boxart/full_7556934AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/1615721221995ccc.png
610,"The Legend of Zelda: Link's Awakening DX",GBC,1998,Adventure,"Nintendo  ","Nintendo EAD  ",9.4,0,1,0.63,0.45,0.13,2.22,https://www.vgchartz.com/games/boxart/4175325ccc.jpg,https://www.vgchartz.com/games/banners/the-legend-of-zelda-links-awakening-dx_banner7.jpg
611,"NBA 2K14",PS3,2013,Sports,"2K Sports  ","Visual Concepts  ",0,0,1.45,0.34,0.04,0.39,2.22,https://www.vgchartz.com/games/boxart/full_8171965AmericaFrontccc.jpeg,https://www.vgchartz.com/games/banners/773739972229ccc.png
612,"Need for Speed: Hot Pursuit",X360,2010,Racing,"Electronic Arts  ","Criterion Games  ",8.8,0,1.03,0.96,0,0.21,2.2,https://www.vgchartz.com/games/boxart/full_need-for-speed-hot-pursuit_656AmericaFront.jpg,https://www.vgchartz.com/games/banners/need-for-speed-hot-pursuit_banner28.jpg
613,"Wario Land 3",GB,2000,Platform,"Nintendo  ","Nintendo R&D1  ",0,0,1.11,0.51,0.34,0.23,2.2,https://www.vgchartz.com/games/boxart/full_9869088AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/6671656521ccc.png
614,"Wario Land 4",GBA,2001,Platform,"Nintendo  ","Nintendo R&D1  ",0,0,0.9,0.73,0.54,0.09,2.26,https://www.vgchartz.com/games/boxart/2673699ccc.jpg,https://www.vgchartz.com/games/banners/wario-land-4_banner22.jpg
615,"BioShock 2",X360,2010,Shooter,"2K Games  ","2K Marin  ",8.6,0,1.45,0.54,0.02,0.2,2.2,https://www.vgchartz.com/games/boxart/full_8209982AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/bioshock-2_banner28.png
616,"Final Fantasy XIII",X360,2010,Role-Playing,"Square Enix  ","Square Enix  ",8.1,0,1.3,0.67,0.01,0.21,2.19,https://www.vgchartz.com/games/boxart/full_1819815AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/final-fantasy-xiii_banner59.jpg
617,"Donkey Kong Country",GBC,2000,Platform,"Nintendo  ","Rare Ltd.  ",9.1,0,1.04,0.72,0.3,0.13,2.19,https://www.vgchartz.com/games/boxart/full_5744926AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/donkey-kong-country_banner5.jpg
618,"Kirby's Pinball Land",GB,1993,Misc,"Nintendo  ","HAL Laboratory  ",0,0,0.87,0.17,1.1,0.05,2.19,https://www.vgchartz.com/games/boxart/full_8442632AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/kirbys-pinball-land_banner31.jpg
619,"Pro Evolution Soccer 2012",PS3,2011,Sports,"Konami  ","Konami  ",7.5,0,0.34,0.97,0.55,0.32,2.19,https://www.vgchartz.com/games/boxart/full_pro-evolution-soccer-2012_544AmericaFront.jpg,https://www.vgchartz.com/games/banners/pro-evolution-soccer-2012_banner26.jpg
620,"Need for Speed: Payback",PS4,2017,Racing,"Electronic Arts  ","Ghost Games  ",5.8,0,0.62,1.18,0.04,0.34,2.18,https://www.vgchartz.com/games/boxart/full_6891468AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/9867147179712ccc.jpg
621,"Dragon Ball: Xenoverse",PS4,2015,Fighting,"Namco Bandai Games  ","Dimps Corporation  ",0,0,0.33,0.55,0.14,0.17,1.19,https://www.vgchartz.com/games/boxart/full_2446198AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/8188882944ccc.png
622,"Destiny: The Taken King",PS4,2015,Shooter,"Activision  ","Bungie  ",0,0,0.97,0.8,0.05,0.36,2.18,https://www.vgchartz.com/games/boxart/full_7434846AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/499979585936ccc.png
623,"Dragon Ball FighterZ",PS4,2018,Fighting,"Namco Bandai Games  ","Arc System Works  ",0,0,0.61,0.51,0.12,0.23,1.46,https://www.vgchartz.com/games/boxart/full_270711AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/7476618181693ccc.jpg
624,"Mario Party 5",GC,2003,Misc,"Nintendo  ","Hudson Soft  ",5.9,0,0.97,0.33,0.73,0.06,2.08,https://www.vgchartz.com/games/boxart/full_4454739AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-party-5_banner47.jpg
625,"Star Wars: Rogue Squadron",N64,1998,Simulation,"LucasArts  ","Factor 5  ",9,0,1.6,0.46,0.08,0.03,2.17,https://www.vgchartz.com/games/boxart/full_1987179AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/star-wars-rogue-squadron_banner52.jpg
626,Tennis,NES,1985,Sports,"Nintendo  ","Nintendo  ",0,0,0.48,0.11,1.56,0.02,2.17,https://www.vgchartz.com/games/boxart/full_771818AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/tennis_banner14.jpg
627,"Ratchet: Deadlocked",PS2,2005,Shooter,"Sony Computer Entertainment  ","Insomniac Games  ",0,0,0.85,0.03,0.22,0.14,1.24,https://www.vgchartz.com/games/boxart/full_3945849AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/ratchet-deadlocked_banner29.jpg
628,"Need for Speed Rivals",PS4,2013,Racing,"Electronic Arts  ","Ghost Games  ",0,0,0.75,1.04,0.03,0.35,2.17,https://www.vgchartz.com/games/boxart/full_6386296AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/427355872242ccc.jpg
629,"PlayStation VR Worlds",PS4,2016,Misc,"Sony Interactive Entertainment  ","SIE London Studio  ",0,0,0.36,1.4,0.09,0.32,2.16,https://www.vgchartz.com/games/boxart/full_1726720AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/4118738124387ccc.jpg
630,"Devil May Cry",PS2,2001,Action,"Capcom  ","Capcom  ",9.1,9.3,1.36,0.86,0.64,0.13,2.99,https://www.vgchartz.com/games/boxart/full_8688619AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/devil-may-cry_banner72.jpg
631,"Syphon Filter 2",PS,2000,Shooter,"989 Studios  ","Eidetic  ",0,0,1.5,0.55,0.02,0.08,2.15,https://www.vgchartz.com/games/boxart/54796ccc.jpg,https://www.vgchartz.com/games/banners/syphon-filter-2_banner94.jpg
632,"Battlefield: Hardline",PS4,2015,Shooter,"Electronic Arts  ","EA DICE  ",0,0,0.72,0.97,0.14,0.33,2.15,https://www.vgchartz.com/games/boxart/full_2652928AmericaFrontccc.png,https://www.vgchartz.com/games/banners/318585682889ccc.jpg
633,"Mario & Luigi: Superstar Saga",GBA,2003,Role-Playing,"Nintendo  ","AlphaDream Corporation  ",8.8,0,1.48,0.17,0.47,0.06,2.17,https://www.vgchartz.com/games/boxart/full_2266145AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-ampamp-luigi-superstar-saga_banner9.jpg
634,Volleyball,NES,1987,Sports,"Nintendo  ","Nintendo R&D1  ",0,0,0.14,0.03,1.98,0,2.15,https://www.vgchartz.com/games/boxart/628856ccc.jpg,https://www.vgchartz.com/games/banners/14130216518ccc.png
635,"Mario & Sonic at the Olympic Games",Wii,2007,Sports,"Sega  ","Sega  ",7.2,0,2.57,3.87,0.66,0.9,8,https://www.vgchartz.com/games/boxart/full_5623030AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-ampamp-sonic-at-the-olympic-games_banner12.jpg
636,"NBA 2K12",PS3,2011,Sports,"2K Sports  ","Visual Concepts  ",9,0,1.62,0.27,0.05,0.18,2.13,https://www.vgchartz.com/games/boxart/full_nba-2k12_24AmericaFront.jpg,https://www.vgchartz.com/games/banners/nba-2k12_banner62.jpg
637,"Resistance: Fall of Man",PS3,2006,Shooter,"Sony Computer Entertainment  ","Insomniac Games  ",8.5,9.1,1.74,1.72,0.14,0.76,4.37,https://www.vgchartz.com/games/boxart/full_7463593AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/resistance-fall-of-man_banner57.jpg
638,"Project Gotham Racing",XB,2001,Racing,"Microsoft  ","Bizarre Creations  ",8.4,0,1.37,0.61,0.05,0.09,2.12,https://www.vgchartz.com/games/boxart/9360554ccc.jpg,https://www.vgchartz.com/games/banners/21557751803ccc.png
639,Golf,GB,1990,Sports,"Nintendo  ","Nintendo  ",0,0,0.83,0.33,0.92,0.04,2.12,https://www.vgchartz.com/games/boxart/full_golf_8AmericaFront.jpg,https://www.vgchartz.com/games/banners/golf_banner46.jpg
640,"NBA 2K11",X360,2010,Sports,"2K Sports  ","Visual Concepts  ",8.8,0,1.86,0.12,0.01,0.13,2.11,https://www.vgchartz.com/games/boxart/full_nba-2k11_5AmericaFront.jpg,https://www.vgchartz.com/games/banners/nba-2k11_banner18.jpg
641,"PES 2009: Pro Evolution Soccer",PS3,2008,Sports,"Konami  ","Konami  ",7.7,0,0.11,1.34,0.4,0.26,2.11,https://www.vgchartz.com/games/boxart/full_605562AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/pes-2009-pro-evolution-soccer_banner11.jpg
642,"Need for Speed: Hot Pursuit 2",PS2,2002,Racing,"Electronic Arts  ","EA Seattle  ",8.7,0,1.68,0.31,0.02,0.09,2.11,https://www.vgchartz.com/games/boxart/277263ccc.jpg,https://www.vgchartz.com/games/banners/need-for-speed-hot-pursuit-2_banner65.jpg
643,"Killzone: Shadow Fall",PS4,2013,Shooter,"Sony Computer Entertainment  ","Guerrilla Games  ",9,0,0.89,1.58,0.08,0.47,3.02,https://www.vgchartz.com/games/boxart/full_664576AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/295159771543ccc.png
644,"Kirby: Nightmare in Dream Land",GBA,2002,Platform,"Nintendo  ","HAL Laboratory  ",8.1,0,1.22,0.1,0.91,0.04,2.27,https://www.vgchartz.com/games/boxart/9013066ccc.jpg,https://www.vgchartz.com/games/banners/kirby-nightmare-in-dream-land_banner74.jpg
645,"Onimusha 2: Samurai's Destiny",PS2,2002,Adventure,"Capcom  ","Capcom  ",8.5,0,0.62,0.44,1.06,0.13,2.25,https://www.vgchartz.com/games/boxart/99372ccc.jpg,https://www.vgchartz.com/games/banners/onimusha-2-samurais-destiny_banner5.jpg
646,"Need for Speed: Most Wanted 5-1-0",PSP,2005,Racing,"Electronic Arts  ","EA Black Box  ",7.4,0,1.77,0.13,0.02,0.17,2.09,https://www.vgchartz.com/games/boxart/2450595ccc.jpg,https://www.vgchartz.com/games/banners/need-for-speed-most-wanted-5-1-0_banner78.png
647,"Finding Nemo",PS2,2003,Action,"THQ  ","Traveller's Tales  ",0,0,1.26,0.6,0.05,0.18,2.09,https://www.vgchartz.com/games/boxart/4661250ccc.jpg,https://www.vgchartz.com/games/banners/finding-nemo_banner81.jpg
648,"Grand Theft Auto: Episodes from Liberty City",PS3,2010,Adventure,"Rockstar Games  ","Rockstar North  ",9,0,0.62,0.99,0.13,0.34,2.09,https://www.vgchartz.com/games/boxart/full_9948178AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/grand-theft-auto-episodes-from-liberty-city_banner10.png
649,"Portal 2",X360,2011,Shooter,"Valve  ","Valve Software  ",9.6,0,1.41,0.49,0.01,0.17,2.08,https://www.vgchartz.com/games/boxart/full_portal-2_551AmericaFront.jpg,https://www.vgchartz.com/games/banners/portal-2_banner30.jpg
650,"Mario Party 7",GC,2005,Misc,"Nintendo  ","Hudson Soft  ",6,0,0.95,0.11,0.46,0.04,1.57,https://www.vgchartz.com/games/boxart/full_5179365AmericaFrontccc.jpg,https://www.vgchartz.com/games/banners/mario-party-7_banner84.jpg
